0,0,0
2.008,0.000209,2.1e-05
4.0161,0.000412,8.4e-05
6.0241,0.000602,0.000188
8.0321,0.000773,0.00033
10.04,0.00092,0.000508
12.048,0.001037,0.000718
14.056,0.00112,0.000956
16.064,0.001163,0.001215
18.072,0.001164,0.001492
20.08,0.00112,0.00178
22.088,0.001028,0.002072
24.096,0.000888,0.002362
26.104,0.000699,0.002643
28.112,0.000462,0.002907
30.12,0.000179,0.003149
32.129,-0.000149,0.003361
34.137,-0.000517,0.003537
36.145,-0.000922,0.003671
38.153,-0.001359,0.003757
40.161,-0.001821,0.003791
42.169,-0.002304,0.003767
44.177,-0.002799,0.003683
46.185,-0.003299,0.003536
48.193,-0.003797,0.003325
50.201,-0.004284,0.003047
52.209,-0.004752,0.002704
54.217,-0.005193,0.002296
56.225,-0.005597,0.001827
58.233,-0.005958,0.001298
60.241,-0.006268,0.000715
62.249,-0.006518,8.2e-05
64.257,-0.006703,-0.000594
66.265,-0.006815,-0.001305
68.273,-0.006851,-0.002046
70.281,-0.006804,-0.002806
72.289,-0.006672,-0.003576
74.297,-0.006452,-0.004348
76.305,-0.006143,-0.005111
78.313,-0.005744,-0.005854
80.321,-0.005256,-0.006567
82.329,-0.004682,-0.007239
84.337,-0.004024,-0.007862
86.345,-0.003288,-0.008423
88.353,-0.002479,-0.008914
90.361,-0.001604,-0.009326
92.369,-0.000671,-0.00965
94.378,0.000312,-0.009878
96.386,0.001333,-0.010005
98.394,0.002383,-0.010024
100.4,0.00345,-0.009932
102.41,0.004522,-0.009724
104.42,0.005586,-0.0094
106.43,0.00663,-0.008958
108.43,0.007641,-0.0084
110.44,0.008605,-0.007728
112.45,0.009509,-0.006946
114.46,0.010342,-0.006058
116.47,0.011091,-0.005073
118.47,0.011745,-0.003997
120.48,0.012293,-0.002841
122.49,0.012725,-0.001614
124.5,0.013033,-0.000329
126.51,0.01321,0.001002
128.51,0.013249,0.002365
130.52,0.013145,0.003745
132.53,0.012896,0.005129
134.54,0.0125,0.006499
136.55,0.011958,0.007841
138.55,0.01127,0.009138
140.56,0.010441,0.010375
142.57,0.009476,0.011537
144.58,0.008382,0.012608
146.59,0.007167,0.013575
148.59,0.005841,0.014423
150.6,0.004417,0.01514
152.61,0.002907,0.015715
154.62,0.001326,0.016137
156.63,-0.00031,0.016399
158.63,-0.001986,0.016493
160.64,-0.003684,0.016414
162.65,-0.005386,0.016159
164.66,-0.007073,0.015726
166.67,-0.008727,0.015115
168.67,-0.010328,0.014329
170.68,-0.011859,0.013373
172.69,-0.013301,0.012252
174.7,-0.014636,0.010976
176.71,-0.015848,0.009554
178.71,-0.01692,0.007998
180.72,-0.017838,0.006323
182.73,-0.018588,0.004543
184.74,-0.01916,0.002676
186.75,-0.019542,0.00074
188.76,-0.019727,-0.001246
190.76,-0.019709,-0.003262
192.77,-0.019483,-0.005286
194.78,-0.019047,-0.007298
196.79,-0.018403,-0.009274
198.8,-0.017552,-0.011195
200.8,-0.016499,-0.013037
202.81,-0.015253,-0.014779
204.82,-0.013821,-0.016402
206.83,-0.012217,-0.017884
208.84,-0.010453,-0.019209
210.84,-0.008546,-0.020359
212.85,-0.006512,-0.021317
214.86,-0.004372,-0.022071
216.87,-0.002146,-0.022609
218.88,0.000145,-0.02292
220.88,0.002476,-0.022998
222.89,0.004824,-0.022837
224.9,0.007165,-0.022435
226.91,0.009473,-0.021792
228.92,0.011723,-0.02091
230.92,0.013891,-0.019794
232.93,0.015953,-0.018453
234.94,0.017884,-0.016896
236.95,0.019662,-0.015136
238.96,0.021266,-0.013189
240.96,0.022675,-0.011071
242.97,0.023873,-0.008803
244.98,0.024842,-0.006405
246.99,0.025569,-0.003901
249,0.026042,-0.001315
251,0.026252,0.001326
253.01,0.026192,0.003996
255.02,0.02586,0.006668
257.03,0.025254,0.009312
259.04,0.024376,0.011902
261.04,0.023231,0.014408
263.05,0.021828,0.016804
265.06,0.020176,0.019062
267.07,0.01829,0.021157
269.08,0.016186,0.023065
271.08,0.013883,0.024762
273.09,0.011401,0.026227
275.1,0.008764,0.027443
277.11,0.005998,0.028392
279.12,0.003129,0.029061
281.12,0.000186,0.029439
283.13,-0.002801,0.029517
285.14,-0.005802,0.029291
287.15,-0.008786,0.028758
289.16,-0.01172,0.02792
291.16,-0.014574,0.026782
293.17,-0.017317,0.025351
295.18,-0.019919,0.023638
297.19,-0.022351,0.021656
299.2,-0.024584,0.019424
301.2,-0.026593,0.016962
303.21,-0.028355,0.01429
305.22,-0.029847,0.011436
307.23,-0.03105,0.008425
309.24,-0.031949,0.005288
311.24,-0.032529,0.002055
313.25,-0.03278,-0.001241
315.26,-0.032697,-0.004567
317.27,-0.032274,-0.007888
319.28,-0.031513,-0.011171
321.29,-0.030417,-0.014379
323.29,-0.028994,-0.017479
325.3,-0.027253,-0.020438
327.31,-0.02521,-0.023223
329.32,-0.022881,-0.025802
331.33,-0.020288,-0.028147
333.33,-0.017453,-0.03023
335.34,-0.014405,-0.032027
337.35,-0.011171,-0.033515
339.36,-0.007783,-0.034675
341.37,-0.004274,-0.035491
343.37,-0.00068,-0.035952
345.38,0.002963,-0.036047
347.39,0.006618,-0.035771
349.4,0.010248,-0.035124
351.41,0.013814,-0.034108
353.41,0.017279,-0.032728
355.42,0.020605,-0.030996
357.43,0.023757,-0.028924
359.44,0.026699,-0.026532
361.45,0.0294,-0.023839
363.45,0.031829,-0.02087
365.46,0.033956,-0.017654
367.47,0.035758,-0.01422
369.48,0.037211,-0.010602
371.49,0.038297,-0.006836
373.49,0.039,-0.002958
375.5,0.03931,0.000992
377.51,0.039219,0.004975
379.52,0.038723,0.008948
381.53,0.037823,0.012872
383.53,0.036525,0.016706
385.54,0.034837,0.020407
387.55,0.032773,0.023938
389.56,0.030351,0.027259
391.57,0.027591,0.030334
393.57,0.024519,0.033128
395.58,0.021164,0.035611
397.59,0.017556,0.037753
399.6,0.013732,0.039529
401.61,0.009727,0.040916
403.61,0.005583,0.041896
405.62,0.00134,0.042456
407.63,-0.00296,0.042584
409.64,-0.007271,0.042276
411.65,-0.011551,0.041531
413.65,-0.015753,0.040352
415.66,-0.019835,0.038746
417.67,-0.023752,0.036727
419.68,-0.027463,0.034311
421.69,-0.030928,0.031519
423.69,-0.034108,0.028377
425.7,-0.036969,0.024913
427.71,-0.039476,0.02116
429.72,-0.041602,0.017155
431.73,-0.04332,0.012936
433.73,-0.04461,0.008545
435.74,-0.045453,0.004025
437.75,-0.045838,-0.000578
439.76,-0.045755,-0.005218
441.77,-0.045202,-0.009847
443.78,-0.044179,-0.014416
445.78,-0.042694,-0.01888
447.79,-0.040757,-0.02319
449.8,-0.038385,-0.0273
451.81,-0.035596,-0.031168
453.82,-0.032418,-0.03475
455.82,-0.028879,-0.038007
457.83,-0.025012,-0.040903
459.84,-0.020854,-0.043404
461.85,-0.016446,-0.045482
463.86,-0.011831,-0.047112
465.86,-0.007054,-0.048272
467.87,-0.002163,-0.048948
469.88,0.002792,-0.049126
471.89,0.007761,-0.048803
473.9,0.012693,-0.047976
475.9,0.017537,-0.046649
477.91,0.022241,-0.044833
479.92,0.026758,-0.042542
481.93,0.031037,-0.039795
483.94,0.035035,-0.036617
485.94,0.038706,-0.033037
487.95,0.042011,-0.029088
489.96,0.044912,-0.024809
491.97,0.047377,-0.02024
493.98,0.049376,-0.015425
495.98,0.050885,-0.010414
497.99,0.051884,-0.005255
500,0.05236,-0
