A_TX,SIGMA_TX,X_TX,Y_TX,RES_TX,A_BCN,SIGMA_BCN,X_BCN,Y_BCN,RES_BCN
1550.6747460988786,4.7848169972043575,19.36875484623036,18.16156578287186,23523098.378615968,4334.686593113333,1.0233283689213186,23.62138566788869,16.55728047503422,1979542.0580249624
1538.2751868580826,4.81512517668345,18.95866260057207,18.902656093203234,26103168.874371447,4424.6068214603265,1.0271549855162512,23.66887278341582,17.540009880328654,1991405.9403441215
1531.8189748473458,4.828139945614472,18.73951198271658,18.921392133071492,24415960.588156532,4426.401559903419,1.0160893112530458,23.64512439228477,17.508321841260084,1909140.1745540367
1553.062940044111,4.7779679862267885,19.29264102834648,18.82786289765383,23818656.838920895,4363.858054845884,1.024994999475171,23.630288652469915,17.48300682302917,2185728.992899442
1517.7758468529912,4.826863631397305,18.86753359862152,19.24639887713292,25197078.729679894,4457.442766265209,1.0196268521377156,23.6479062799051,17.49451811693629,1972454.1394982133
1561.5849520315414,4.7806178464229205,19.440255062612465,18.913210954500613,24956577.73315458,4327.502648519882,1.0247300044807535,23.66193944744353,17.538598478220962,2015226.9760426234
1536.5602599366855,4.808223909349053,19.129724731959698,19.136709479227676,25135432.726327736,4395.421454776039,1.0216769844136746,23.665005865754466,17.51176636672446,1976464.9309805564
1554.377620677854,4.795949994670629,19.24828927526397,18.825275806817274,24622702.90002067,4376.915223749043,1.0196450205842609,23.656772670253048,17.4814518611457,2120793.9825493447
1533.7394666743098,4.822102645351673,19.05857218904214,19.068647777614586,25811954.36915084,4431.494557859906,1.0176863575216124,23.685054272305877,17.51273055794374,2011403.2953168312
1555.197283688481,4.790685978159054,19.327387216188725,18.99569045315843,25555028.511063024,4362.641971169714,1.0130534139595917,23.691357112517494,17.57271503931051,1957794.1710921759
1556.7588336318208,4.796617793124259,19.440579250790734,18.219714138632753,25776074.016637918,4351.02363274637,1.0218475929129547,23.69419658871294,16.538431329430495,1972888.3674730714
1541.0009228979766,4.810200285151995,19.22457086022439,19.23777527343924,25570762.60082444,4388.733605788801,1.0183062137686314,23.682044926896765,17.568245980313435,1911600.2390931095
1559.3536800460377,4.776748853889593,19.384397285864623,18.998138643796295,25227011.381802797,4351.013384103188,1.0245133940489068,23.6722242761021,17.52944150635477,2017589.1149778897
1530.8060424043445,4.82738700943217,18.932261199756937,19.086302097567966,25744419.354285203,4422.328988129564,1.0202284170374598,23.671740925245018,17.52721885714473,1908076.057061597
1544.814364904842,4.796013915668831,19.25910887617286,18.82904434795782,25693793.68330283,4387.272913376826,1.0248217655064777,23.67244332951637,17.4876057873214,2117108.366330755
1531.6476540141712,4.833717530145762,19.063533676481228,19.218821390794005,26154807.880833343,4437.223302404269,1.0160869041867688,23.691134573173457,17.512132765327067,1959905.37685217
1561.5882704502148,4.77594857461119,19.620920884293525,18.90753888618579,25973795.596688576,4311.322940626309,1.0134630424653623,23.734550210724507,17.512600883049117,2006898.4320268473
1532.593259395874,4.816477579975603,19.10028811251638,19.175003203293386,26958432.71052959,4417.9073710258735,1.019982521703262,23.714502068722965,17.497086769475317,1926054.4260351136
1553.4178760357954,4.793832293959573,19.37374616016666,18.91851250669555,25719768.55315034,4358.657248284836,1.0160464089293713,23.703356624538827,17.495541060742823,2046382.3291257997
1543.5968219137505,4.797853826769526,19.148745130194243,18.973148191736584,25839739.546831287,4417.791838333577,1.0213889257831532,23.675580319133815,17.491017484395456,2073154.259935338
1538.6704641490178,4.810981904342093,19.10106596929802,18.936636664484524,24696591.465160042,4402.841645172147,1.0126410068396274,23.663369272780756,17.493514931640846,2058751.7248558921
1545.7405378241551,4.790251586156893,19.36364557323219,18.983255009852343,24735125.886772916,4358.471327118794,1.0294517213610104,23.641458431615206,17.48245392231189,2077276.647384841
1530.3497758381545,4.8316162728718695,19.025481771398518,19.063524586979327,25890471.4077575,4426.894077431211,1.017416349947371,23.68335849574015,17.484665304034877,2010923.323835103
1538.2937980418483,4.794279652247817,19.13028727141821,18.724357537092402,24990606.459382247,4398.80928378691,1.023189246345745,23.65174570083235,17.473123585825192,2125721.7790049794
1535.3292582666186,4.809685947312282,19.02851679087047,19.00646861514403,24693733.782698188,4394.557017843371,1.020297918360265,23.65462865206709,17.46655232488291,1950406.3571388323
1561.5172271362271,4.775229812556633,19.53458492308434,18.97234212607961,24510887.909376007,4315.660988054209,1.0233579970131268,23.65978967553221,17.488924133483664,2053734.296373132
1537.6039375127746,4.817616109579044,19.22514329728395,18.414169757215973,24908518.02194862,4397.19987732475,1.0277767739329988,23.639603091403558,16.497874297011776,2002022.3553628651
1562.5700952734621,4.770670727542602,19.386667010632408,18.91645063804458,24225104.420721408,4340.506677862434,1.0228107385054337,23.642128150339488,17.547221237821674,2111815.5827603457
1537.033981317394,4.815204894713583,18.848016774597284,18.848600074605116,26224758.027547162,4428.953405394557,1.0229530942409402,23.677464842217802,17.57131574237775,1888649.4606842778
1542.957547359254,4.816163644597845,19.06354330428823,18.862512650136523,26113092.668042224,4412.833793561174,1.0120522799024092,23.699079458160696,17.540980265450514,1995626.16342611
1531.3297465685055,4.793099627826833,19.295266058770267,19.122536962132358,24952070.57428089,4393.253671069986,1.0218192570059237,23.65818466056504,17.522679762770025,2074257.436603175
1541.338925083386,4.789012468716804,19.192892110674563,19.094047833477276,24057495.3843927,4383.483743364896,1.0222565530481467,23.63762913254061,17.519584254236207,2035411.2116939558
1538.9739781545013,4.800950780224431,19.104280914791957,18.801835783392903,25253714.43684924,4391.2263786907015,1.022919682139566,23.661818357657893,17.555300964208584,2016462.6911883443
1533.1816840600316,4.812656913899939,19.74338307844593,18.726672624286408,23366056.698100872,4431.30283128999,1.0220097514967919,24.602927774573374,17.48457380737156,2044220.5109184543
1528.6216485731961,4.80498740526693,18.902156114220276,18.630896398021974,22764477.385610092,4385.637466248873,1.0221845236776284,23.599138745309716,17.504643502855515,1983855.2394939659
1536.6046385370882,4.817779420034214,19.079815721633196,19.232534500876028,23340662.453754626,4374.377381139516,1.0220341763631111,23.614587584421628,17.49908331075906,1931161.5442583205
1544.55894004136,4.77823875789895,19.422284210678015,18.167110491651187,22632156.528076366,4332.255492733824,1.030248259332215,23.589507681268145,16.47423140749717,2065855.294731011
1525.3943325252433,4.818166574295194,18.958328906472104,19.222454346780722,23657316.815037116,4414.95948974497,1.0253829462461765,23.606044413575916,17.534057684398903,1981478.364585083
1556.6795154835288,4.775695640334158,19.248299286185954,18.796767335067358,23261194.64658933,4319.753081551303,1.024890466100209,23.615887835680212,17.571397183410767,1972863.5158395607
1524.9169475051697,4.826306340450515,18.783895068743448,18.93606016282115,26024071.22296486,4461.220361227979,1.0178949636323262,23.678864296751783,17.535106014598483,1916982.1856613401
1540.578066595521,4.812283621612419,19.2146986770515,18.86365467889715,25874539.529615644,4375.997135141691,1.012136391707169,23.70692412727729,17.513312845374514,1930854.4166481209
1541.1312260455086,4.801995834266452,19.219507003643315,19.13564355702823,24544747.00037809,4378.755979154204,1.0226431661164457,23.65879809015715,17.521777065772426,2023751.3608452152
1550.8463159380228,4.806313596709673,19.114186555333447,19.09738409886745,24700031.605860017,4385.957838421518,1.0220135188917536,23.647876942483265,17.49454367332362,1979284.8668585208
1543.5480728173056,4.790474989351101,19.065160879237624,18.84033900948222,23677118.067524403,4392.237721459987,1.0265678119589572,23.609122946736903,17.476631192756457,2076638.3471149798
1516.6813032748921,4.8142989638463884,18.8069001663566,18.863016615183057,22554958.42215602,4400.111604080251,1.0255247011159092,23.580864760886698,17.491654601814673,1929008.8682266253
1527.8281753668725,4.8030506953917165,18.959136190546474,18.875248147735334,21757298.36842467,4384.761113188938,1.0274684231675932,23.553581264424736,17.480087041526588,1998203.4367750515
1524.5440856307023,4.807454515203789,19.135305147767383,19.214510374461838,22477042.83212764,4387.1619278822245,1.0297825135927103,23.566960101393363,17.48175217920891,2012482.599025012
1531.4130985304198,4.811431569350506,19.259204916259733,18.27574810261865,26182564.759672128,4419.6191537144705,1.0166796223157522,23.69858955902805,16.523796169837112,1997910.6270304825
1545.4902306675333,4.7824301378774035,19.209874055031236,18.870762985340235,23310288.494544357,4339.429770218931,1.0305842369107958,23.606587029032113,17.52275070897275,1969399.4492651299
1535.026770809893,4.802821556728057,19.757862710374354,18.878914714912696,21995550.783030897,4408.0192637156215,1.0227918194689396,24.56321043813253,17.5396972638259,1932050.0464227626
1552.0185996685434,4.776541607737745,19.179663974109474,18.722150939370295,22023636.513936363,4309.504236703709,1.0269344533330504,23.57101416911101,17.583719208008517,1888394.2694301414
1546.902347624535,4.785568268790927,19.11103651663393,18.1987500214928,20854521.47545006,4312.250717557883,1.028723660638493,23.523029723967454,16.626481111196483,1733096.7367118162
1548.7359371086293,4.775500355224518,19.203420651563505,19.050774975403158,21395163.32086814,4286.068568903531,1.0272560326973725,23.551023890249297,17.63336411025992,1730256.4467564728
1552.9719441016937,4.789163362079856,19.086715384486553,19.07172653927563,22645205.401618302,4325.983960027407,1.030041154418956,23.569508069815868,17.63507421546825,1803230.9129922404
1543.0110721682518,4.78334380855705,19.020687150271584,18.992513352908645,22508244.049287222,4353.670349255063,1.0264588206974827,23.5561443799281,17.655871925696943,1808094.518319865
1538.6660871695756,4.788412087599609,19.05514153301459,18.99463825119568,23824390.11085047,4345.561111412659,1.0192122314507062,23.61645021684737,17.67390261370582,1776064.731851281
1536.26306097071,4.78174543078954,19.14845831719137,19.054551450883082,24984977.472017616,4334.583144378137,1.0181786232634051,23.662784777142235,17.668045117195703,1644501.8864142557
1547.949407499389,4.784535645281017,19.165426794974536,19.007768585705605,25995589.062580574,4366.920204668386,1.013587251347202,23.695511724514517,17.65719489234573,1758196.5535936884
1555.3444810097549,4.811045680274307,19.281374167693315,19.104897436594314,26185186.71007291,4370.001738685401,1.0144233642660991,23.721982623101695,17.54469655470217,1899104.1472225955
1539.217410950296,4.805800403831817,19.226141109412367,18.25402694716155,25033317.55632762,4337.547007715339,1.020011462850108,23.65830475985439,16.653897081163535,1735417.8697571834
1559.0726510516354,4.777965035408486,19.374233421895156,19.01561572872143,26133068.031999372,4327.800104856071,1.0165914089250245,23.69908162664234,17.661943248879,1790031.0772484057
1546.1638614332428,4.798585963295799,19.092288318665823,18.96282015347697,26456349.66492927,4361.851824886276,1.0168939858645951,23.69341037081722,17.69621897696129,1631927.597351816
1544.1825935461789,4.799643985370062,19.21515057705551,18.99251699051368,28672556.398066953,4369.275837324824,1.0068028639937896,23.762191650161753,17.761632697648537,1424710.0868685117
1529.6282847284026,4.812613334313418,19.20356269417414,18.38434107716691,29182677.862540714,4405.805907642664,1.0060158168707314,23.777915021276556,16.75374707562878,1386133.3154501985
1553.3046386128265,4.779367617719303,19.441785122570167,18.209504108051277,27528376.9504447,4313.23081869491,1.0116619023703752,23.730800924150827,16.765497954112618,1515666.2340595485
1542.6346436440824,4.794080480435563,19.158992460928772,19.069038552894853,26716464.790979803,4357.494972871593,1.0141042679048022,23.69773108747151,17.73729640504527,1605369.5946074105
1531.1821153994547,4.79648423929361,19.118097767437206,19.019405231446854,24979599.64196806,4339.7098993825975,1.0177561196309173,23.6554577956274,17.684794821324402,1687297.240689756
1524.0849170329216,4.771791158190077,19.134623875040518,18.999544361475955,23067943.211342793,4323.646047002149,1.0235122396992897,23.593002055405037,17.668619059814176,1682508.970004168
1519.501276660898,4.789301346034789,19.07152086860927,18.20795878076777,23066421.48491976,4367.441369513815,1.0211181706477739,23.5863021186002,16.650053594970416,1776249.3187612756
1540.217335753998,4.751036846859521,19.362974810956473,18.051488327859403,22446910.024329398,4291.665664354879,1.0289608153499394,23.57409183893614,16.642036157122845,1826282.6442025597
1516.2769719922894,4.808313912203576,19.093393573486566,18.295353335512516,23985470.025697276,4398.405938183999,1.0212158991192302,23.626460159281862,16.563237889088413,1930713.125475922
1554.4472495602402,4.776090421302132,19.58944370850341,19.043422989253628,26277699.270317733,4316.262618295338,1.0154454429717772,23.739570629828563,17.557585211260744,1913707.4485601515
1525.7589950170266,4.794545519123679,18.937856136850854,18.275936890612172,22410842.170334708,4346.81973051846,1.0269295632187874,23.56797431545212,16.668649702424716,1600567.6042318137
1523.27465681556,4.766404550383727,19.013973646174748,18.813227356907845,20354558.03932026,4330.598301650419,1.0299277596492418,23.511346994055458,17.557411324616538,1792916.379074212
1515.629133888674,4.800063192247007,18.990781052578313,18.84997837260235,27176568.041609626,4399.624215120743,1.0150320711473135,23.709611809880585,17.696314091919504,1635378.8616142715
1532.8414306185964,4.78459534574462,19.00477800867756,19.038406458693004,21602843.989186537,4306.068678142863,1.0260339811108135,23.53616675844947,17.70939501584712,1579645.8892476233
1556.2817197902607,4.766953416124869,19.32050374119808,18.18298761886399,23057837.751207,4260.2318592149495,1.02661014404408,23.58140133722614,16.733702699500384,1628851.1571264605
1533.736292242357,4.782936859245968,19.097259444295872,18.22870920735437,22346655.48043129,4351.545175554958,1.0238094033614609,23.576865467141346,16.60299036459631,1801540.5929854459
1562.8486940870696,4.74872654240205,19.318384838166537,18.103261385430812,20975121.925637227,4215.407233583002,1.0265667875788913,23.51055657740193,16.78307047271005,1523262.4859833024
1539.8071434831606,4.762646275434371,19.11231037118756,18.23673022165397,21181042.019751005,4277.825662213457,1.025284396970087,23.51085378392068,16.779735908297397,1502417.9039590238
1537.7457866293826,4.776282720039156,19.04675598264862,19.08669051797395,22547971.586271845,4299.125281772036,1.0234086476648714,23.56558358886923,17.745836527656678,1510047.7491741364
1553.47851778628,4.79048895578758,19.278729093642085,19.09739761334197,28986622.054861523,4362.024443948578,1.0058779464553105,23.777964084247145,17.778405475732853,1410464.9871357523
1546.8040226347014,4.7745889914154755,19.307443692778833,18.219705978337117,24133518.860870298,4265.70607046945,1.0219609084464627,23.626569542040585,16.758062212100896,1517619.5930787725
1544.9273602983628,4.795342176113044,19.22972962394175,18.323263847650082,26877478.952943966,4331.076292632056,1.0157830202588007,23.703876451043243,16.755056578749958,1453389.6825222643
1556.0649793071289,4.777948100434019,19.400883497411257,19.0765084484554,28199009.295321237,4319.174996105682,1.0095353973795922,23.759847520216624,17.763156782289172,1468247.9955230097
1548.5398795492683,4.798774147965403,19.22175170857372,19.11139668822358,27734218.339296147,4379.64965295691,1.0105913500015424,23.742014967107025,17.69244691350204,1682116.834276861
1541.5541188568811,4.795620979163049,19.352498172405234,19.07223823656355,28008612.616751146,4337.052497879702,1.0104903551044224,23.7622814165897,17.71021071221986,1508612.7924805086
1529.4668162106402,4.796965444415103,19.212666089044944,18.21548629512401,26249312.700486306,4367.9884549501085,1.0141827400050862,23.70267038055681,16.67196510404625,1674398.0533413573
1559.9118677222498,4.77286973102905,19.424693312228925,18.21846776779597,26081988.446023628,4305.230666400608,1.0139911687478491,23.692628783617835,16.731193841226542,1636843.212232359
1544.6912550531397,4.778681491329812,19.379148997493928,18.361446438639234,25539160.991082896,4315.773330185818,1.0166490900884924,23.666890418956513,16.74816921207983,1629960.4055897612
1537.2620737579823,4.774156535591048,19.196131623839676,18.242158798660142,24173823.741228532,4307.77583955447,1.017869633985989,23.627921381308,16.739034207126025,1564602.0106336474
1536.3155082678045,4.7576752927802515,19.271858222293417,18.039012491272786,22963993.516912315,4300.387704031842,1.0258750702786972,23.590382900174063,16.6639157652246,1733649.920064421
1540.9477867371907,4.784227361514353,19.060836373366953,18.226722646824186,22693949.951591823,4307.049516810961,1.022390360805988,23.576005482285893,16.724976793034728,1578185.049153337
1548.8913147604603,4.7616917466423,19.420293761860336,18.199378518995047,23236744.94035358,4257.973847084199,1.0237265195640513,23.594846360459513,16.738282702296004,1675127.9467992543
1536.8536646366124,4.781504373684809,19.264728480068158,18.403481321140617,26584169.85556793,4339.471352270617,1.0121775941529367,23.691401784617398,16.79339747698171,1475665.9534771398
1544.5541840535475,4.781176035029838,19.423553775344743,18.20866838031654,26631466.846758075,4323.94221716145,1.0161438200415496,23.713289057595688,16.68638108916508,1613001.099141602
1535.970029787732,4.831042200580833,19.198637489146677,19.14263693513405,31258895.00900933,4423.338571901396,1.0061912331653144,23.852223083811083,17.699601018648167,1488034.4350530657
1546.931608746815,4.797133865285752,19.39076785157485,19.062411515209305,30048402.151830096,4344.184333259743,1.0002241191463304,23.842808410868457,17.77388865705609,1199594.461055842
1554.986618002805,4.795111878209374,19.50764074518321,18.28122243469599,29229562.214293193,4323.786658789079,1.0056669165081458,23.81336449521055,16.755724988667396,1350261.6726558122
1549.4528168420466,4.797647224926613,19.544525443392246,18.355154444371834,30189827.19845556,4350.172444949551,0.9977866175632161,23.837067213146895,16.802059440309222,1227788.9595071343
1583.1618193677723,4.747768990173353,19.6821361789097,18.181509205932088,29532428.638511427,4284.025589112791,1.0054734998510053,23.80616762656163,16.818513659030174,1381162.8147684108
1542.9601341318353,4.787342632525197,19.33833088376562,18.233922258600018,29597926.41222799,4387.5989368119945,0.9997739185527266,23.79487314985718,16.802279682183155,1366002.6570568022
1551.9985256963653,4.758190956740415,19.47439247457862,18.056006024416035,28184141.346564353,4313.947185405875,1.0056617589764465,23.760637206407097,16.7968113193497,1359420.6650040844
1537.4744841004517,4.786395753484981,19.35813340484964,18.37341280030219,28773746.862558957,4358.09477651946,1.0005644047860123,23.78607228816935,16.781847621406655,1245398.23839177
1546.3532512121155,4.752021394479322,19.58812422662814,18.05339396666696,27134034.770940304,4304.060761685861,1.0091505036743806,23.738529717864054,16.734380135370117,1654648.6449866751
1506.1563372670203,4.801528883842721,19.119995092281613,18.424993649221136,28331143.388872925,4432.6156382655745,1.008203815495994,23.742924440520795,16.725844237480857,1475019.2841422462
1533.1349854321495,4.780311017737871,19.460352384643556,19.100008989619425,28094509.10867594,4341.812879622256,1.001808720660393,23.781303129496507,17.735036378572374,1422413.9312312875
1515.4528507124517,4.801994337735745,19.270500918964387,18.344439534190457,28364341.12289281,4387.852693346422,1.0130119226238021,23.75183228731953,16.703233755546364,1511004.766114865
1542.974434245013,4.777457342243239,19.354712463533502,19.09798083179595,26381677.995737717,4319.233902589664,1.0109835943019831,23.70769131840504,17.732406599119827,1552863.0896648278
1523.793638932433,4.782781036947457,19.2391008488986,19.11138878968731,27088111.435387317,4357.211661015284,1.0107400646115339,23.72317397030932,17.72481333731031,1529842.8863763646
1522.6069479984733,4.787189786637323,19.462518784882434,18.327109265133345,26593596.742068674,4341.91824337909,1.00865043059904,23.72359508517843,16.68596507686388,1596202.2796445326
1550.0911222618392,4.7610276311845166,19.535014979945146,18.289007387519348,26170281.874274064,4320.451209848462,1.0146954111831015,23.70613757107037,16.673089370807332,1738256.1632852086
1523.7801912675104,4.772823198979559,19.268721142726946,18.204851539151946,24465489.18764388,4319.007038443034,1.01974808765373,23.641407241813198,16.705187678004336,1613258.6763507589
1536.5875070381132,4.777905026001957,19.333115770492952,18.1225041182214,26793816.383335017,4341.4867522960485,1.0066946283954992,23.729571339458232,16.71754012639917,1532397.9225717774
1539.540920593422,4.774868451591014,19.3156271626882,18.114923997264015,26850091.51159061,4361.142681443978,1.0138288239789326,23.720366467437174,16.658567874327275,1709452.5891284745
1531.924455323875,4.785705878080798,19.24380956209498,18.2191948600923,25416412.57305986,4328.905226472334,1.017171975754901,23.680167414198593,16.68271317504997,1640977.3560119923
1552.7789516963455,4.761809260938263,19.40939685350719,18.956237282331358,24693218.303620692,4306.414676234823,1.011161539089288,23.67522866238147,17.64479390983007,1759335.3417796036
1532.5621666750137,4.781534384940655,19.203051027575384,18.170854262813663,24945639.631434757,4354.925010676475,1.0180737498922392,23.654256797704818,16.656852394262557,1760875.4122646782
1529.399669735973,4.7706822863361396,19.126322195983363,18.178274430005814,22362213.874600224,4315.0193275033425,1.0222310391276364,23.564421297672936,16.716119192065236,1658869.5556224054
1529.6442867488936,4.78959369981841,19.052926654486924,19.156048461638704,23698322.342968788,4344.6731330642415,1.0223955395562618,23.613723582485818,17.661074976165935,1686428.8235905792
1537.5543975353905,4.770539940851089,19.155195692128842,18.10246273567219,23910433.26584703,4309.783404668042,1.0181968781582307,23.63108000500162,16.696495139425252,1560028.10966132
1535.8773378182982,4.779061634984962,19.282866642376717,18.176518383516225,26153097.417075638,4353.74234399577,1.016382412807993,23.693713733503614,16.681015185289368,1722485.1679484467
1534.8032020674923,4.777993619350256,19.189488757538953,18.141128123922385,23680176.79221789,4320.010949361299,1.023218149930545,23.612318348108175,16.666222337637635,1694941.7128215511
1537.7945339238659,4.77494288311846,19.157301802045595,19.009383564487393,24157870.57897487,4333.042452385259,1.0221761076787756,23.622414025435887,17.68521392157706,1751372.6065682054
1525.7128161172511,4.78070284893583,19.03426884258485,18.135854834354177,24435837.773382943,4343.275362168913,1.021313037834577,23.63592896047541,16.705325970680292,1589364.164965717
1533.4252512549049,4.782703523570739,19.220485023288347,18.208418867686078,24775992.112458415,4323.520150693993,1.0105466203842957,23.674122214307687,16.68926910254106,1567508.2085071653
1544.815282941409,4.7592148650069275,19.327679791603856,19.03133112477451,26261542.549823247,4333.889991246694,1.0169952969221836,23.69393584458956,17.693417901867008,1693087.2576960449
1539.1271824446053,4.795742551045716,19.102085908665657,19.096520300394843,25720492.869653013,4343.018412435123,1.0092642726584031,23.696877577976807,17.71184444359048,1501304.483810168
1537.233124469891,4.770984555746802,19.240729001985102,18.93921087448146,27094293.12442988,4356.229754276417,1.0131842832751918,23.71941796295124,17.713250336482446,1652205.7443084102
1529.1001149004762,4.793080555173118,19.181592500818056,19.162918525041306,26396007.99661868,4369.6957975946125,1.0089562931934646,23.707467548229488,17.70559243143674,1604705.2425012225
1534.0717247610398,4.787236707257015,19.372777682353473,18.29813462958444,26645477.49804103,4353.952122977959,1.0134767249868912,23.719489272250996,16.647873821110238,1659083.4645274135
1528.6694697159674,4.788973232428854,19.264691897289396,18.268044825080892,26620860.08580021,4359.448798209702,1.0111508527507032,23.72356281671847,16.672308155394774,1571480.1541307329
1536.2667372871274,4.767184724078744,19.38744159204211,18.9859594485427,26586613.95258517,4344.1963109116705,1.0136482274268692,23.71859496617074,17.63849087261076,1760111.5083570264
1519.8803605898934,4.801614134036109,18.96210241515078,18.998084062402256,27650766.646115415,4434.973729309127,1.008703633228784,23.726186017394042,17.696910092830223,1602368.6866041902
1527.2526685574892,4.780589143714859,19.16841842020571,18.795668398679197,26345961.00368594,4376.071013777993,1.0078775936545996,23.70809344562835,17.666956113727167,1713484.5819534876
1516.7748702884007,4.801716419149893,19.37860820392413,18.378591477616766,27553806.64818024,4383.1013137294,1.0084466869160826,23.760401096407804,16.633468024265596,1637384.951097916
1516.628667867403,4.793172983751209,19.354166408692038,18.217056829461,26684417.927005842,4389.784315157406,1.0078852561930454,23.74111566610918,16.57530737726219,1809553.1513545886
1538.3379421102022,4.769401017820625,19.44057104850674,19.06283099266352,27014129.859676313,4358.078353015134,1.0134654958390277,23.747861653410553,17.584367530727462,1834904.4502826957
1518.672054244647,4.802914662787817,19.128034893714556,19.02126915817439,27346728.416034304,4429.389781500074,1.0089065441185419,23.74886861999792,17.575293870254967,1843163.9030421171
1511.7625932429187,4.783576748452146,19.094044510325574,18.736359884540946,27353320.01234481,4414.554617733184,1.0123788071096806,23.742821300661376,17.532205368638728,1864838.5435058642
1511.020734594022,4.821624012107038,18.98143985697797,18.953946593715102,27626622.86338368,4424.01738336317,1.0085571313519126,23.75563934317219,17.527657201447823,1753444.010941706
1531.020381418654,4.765866582782486,19.594999492768494,19.016262993216145,25925747.998861488,4333.6640921326125,1.0098066288235301,23.738570308267015,17.524582376981556,1925661.3727844246
1508.4410878903016,4.8183927563277065,19.368753484631753,18.45455584891735,27370159.09920333,4410.823839763322,1.0103504652202222,23.74806270653673,16.576351769144225,1789035.2709173688
1537.22351710098,4.777704557485437,19.509760344768353,18.935224772789354,26572803.12081633,4339.248365967327,1.0112803478791987,23.745151971862867,17.56583328692983,1859991.956535724
1523.0072347149435,4.7801624056517635,19.06197533883099,18.871503967203495,25829515.110228427,4394.799849525406,1.013586827333113,23.687766903766487,17.63341179755264,1775224.466389464
1527.4424819774226,4.792132204581448,19.14691387460951,18.756173221985193,27029673.270795837,4402.06579345,1.0061284498264877,23.744129019014622,17.60140813361167,1814585.870098172
1521.761140048511,4.788082109259645,19.333128850215957,19.076535044731855,26765728.307147704,4389.879184447058,1.0113536725523917,23.737171320073003,17.56167534216101,1852040.6080120176
1510.5013935732516,4.796628736427708,19.365902019919957,18.338221624058377,25974436.771830536,4400.008205221666,1.0093762899204068,23.717472685689614,16.54217354315358,1881839.2053547183
1518.355520860846,4.773098054159213,19.396980154735417,18.993165479390825,26414350.891141582,4377.1986208927465,1.0177030661456006,23.724754859059487,17.524688153713385,1937026.666806534
1498.7137571146527,4.807256823548137,18.908105349571855,18.88262234566585,27009524.43712163,4440.83557089117,1.0085068152082952,23.731503902163922,17.51395320862315,1787476.117217536
1516.0179174192904,4.780445841435296,19.116436431876792,18.62101600444288,25296266.151918143,4404.939744477603,1.0149522893219969,23.677731376359503,17.51463309671354,2012849.1037523309
1491.305365182347,4.822333554099181,19.06969599262817,18.923451672807005,27779950.941681676,4396.062099603217,1.0090627678448207,23.73424780413518,17.22281729267965,1288147.196951304
